Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,REP,PIRATEN,Rechte,Non-Voters,FW,NPD,KPD/DKP,DRP,GB/BHE,DP,BP,Zentrum,Other,Surveyed,Time,Institute
2012-07-20,35 ,30 ,14 ,4 ,6 ,,,8 ,,,,,,,,,,,3 ,1000,17.07.–18.07.,Infratestdimap
2012-07-05,35 ,30 ,14 ,4 ,7 ,,,7 ,,,,,,,,,,,3 ,1504,02.07.–04.07.,Infratestdimap
2012-06-22,34 ,31 ,14 ,4 ,6 ,,,8 ,,,,,,,,,,,3 ,1000,18.06.–19.06.,Infratestdimap
2012-06-06,34 ,30 ,13 ,5 ,5 ,,,9 ,,,,,,,,,,,4 ,1501,04.06.–05.06.,Infratestdimap
2012-05-25,33 ,29 ,13 ,5 ,6 ,,,11 ,,,,,,,,,,,3 ,1000,21.05.–22.05.,Infratestdimap
2012-05-18,33 ,30 ,13 ,5 ,5 ,,,11 ,,,,,,,,,,,3 ,1000,14.05.–15.05.,Infratestdimap
2012-05-03,34 ,28 ,14 ,4 ,6 ,,,11 ,,,,,,,,,,,3 ,1504,30.04.–02.05.,Infratestdimap
2012-04-13,35 ,27 ,14 ,3 ,6 ,,,11 ,,,,,,,,,,,4 ,1000,10.04.–11.04.,Infratestdimap
2012-04-04,35 ,27 ,14 ,3 ,7 ,,,10 ,,,,,,,,,,,4 ,1505,02.04.–03.04.,Infratestdimap
2012-03-16,37 ,30 ,13 ,3 ,7 ,,,6 ,,,,,,,,,,,4 ,1000,13.03.–14.03.,Infratestdimap
2012-03-01,37 ,28 ,14 ,3 ,7 ,,,7 ,,,,,,,,,,,4 ,1504,27.02.–29.02.,Infratestdimap
2012-02-17,36 ,29 ,16 ,3 ,7 ,,,6 ,,,,,,,,,,,3 ,1000,14.02.–15.02.,Infratestdimap
2012-02-02,36 ,29 ,15 ,3 ,7 ,,,6 ,,,,,,,,,,,4 ,1501,30.01.–01.02.,Infratestdimap
2012-01-19,36 ,29 ,15 ,3 ,7 ,,,6 ,,,,,,,,,,,4 ,1000,16.01.–17.01.,Infratestdimap
2012-01-05,35 ,30 ,16 ,2 ,6 ,,,6 ,,,,,,,,,,,5 ,1500,02.01.–04.01.,Infratestdimap
2011-12-23,36 ,30 ,16 ,3 ,6 ,,,6 ,,,,,,,,,,,3 ,1000,19.12.–21.12.,Infratestdimap
2011-12-01,35 ,30 ,16 ,3 ,7 ,,,6 ,,,,,,,,,,,3 ,1514,28.11.–30.11.,Infratestdimap
2011-11-25,35 ,30 ,14 ,3 ,7 ,,,7 ,,,,,,,,,,,4 ,1000,22.11.–23.11.,Infratestdimap
2011-11-03,34 ,31 ,15 ,4 ,6 ,,,7 ,,,,,,,,,,,3 ,1502,31.10.–02.11.,Infratestdimap
2011-10-28,33 ,32 ,14 ,3 ,7 ,,,7 ,,,,,,,,,,,4 ,1001,25.10.–26.10.,Infratestdimap
2011-10-06,32 ,30 ,17 ,3 ,6 ,,,8 ,,,,,,,,,,,4 ,1503,04.10.–05.10.,Infratestdimap
2011-09-26,34 ,30 ,18 ,4 ,6 ,,,4 ,,,,,,,,,,,4 ,1031,22.09.–24.09.,Infratestdimap
2011-09-16,33 ,30 ,19 ,5 ,7 ,,,,,,,,,,,,,,6 ,1001,13.09.–14.09.,Infratestdimap
2011-09-09,35 ,30 ,18 ,3 ,7 ,,,,,,,,,,,,,,7 ,1000,06.09.–07.09.,Infratestdimap
2011-09-01,35 ,28 ,20 ,4 ,7 ,,,2 ,,,,,,,,,,,4 ,1502,29.08.–31.08.,Infratestdimap
2011-08-19,34 ,27 ,21 ,5 ,7 ,,,,,,,,,,,,,,6 ,1001,16.08.–17.08.,Infratestdimap
2011-08-04,32 ,28 ,23 ,4 ,8 ,,,,,,,,,,,,,,5 ,1507,01.08.–03.08.,Infratestdimap
2011-07-22,33 ,27 ,23 ,4 ,8 ,,,,,,,,,,,,,,5 ,1001,19.07.–20.07.,Infratestdimap
2011-07-07,32 ,26 ,23 ,5 ,8 ,,,,,,,,,,,,,,6 ,1505,04.07.–06.07.,Infratestdimap
2011-06-24,34 ,26 ,23 ,4 ,7 ,,,,,,,,,,,,,,6 ,1001,21.06.–22.06.,Infratestdimap
2011-06-09,33 ,25 ,24 ,5 ,8 ,,,,,,,,,,,,,,5 ,1507,06.06.–08.06.,Infratestdimap
2011-05-22,33 ,26 ,23 ,4 ,8 ,,,,,,,,,,,,,,6 ,1002,18.05.–20.05.,Infratestdimap
2011-05-13,33 ,26 ,22 ,5 ,8 ,,,,,,,,,,,,,,6 ,1000,09.05.–10.05.,Infratestdimap
2011-05-05,35 ,26 ,23 ,4 ,7 ,,,,,,,,,,,,,,5 ,1501,02.05.–04.05.,Infratestdimap
2011-04-15,33 ,26 ,24 ,4 ,8 ,,,,,,,,,,,,,,5 ,1000,12.04.–13.04.,Infratestdimap
2011-04-07,33 ,27 ,23 ,5 ,7 ,,,,,,,,,,,,,,5 ,1504,04.04.–05.04.,Infratestdimap
2011-03-24,35 ,27 ,21 ,5 ,7 ,,,,,,,,,,,,,,5 ,1000,21.03.–23.03.,Infratestdimap
2011-03-18,35 ,28 ,20 ,5 ,7 ,,,,,,,,,,,,,,5 ,1000,15.03.–16.03.,Infratestdimap
2011-03-10,35 ,28 ,15 ,6 ,9 ,,,,,,,,,,,,,,7 ,1503,08.03.–09.03.,Infratestdimap
2011-02-24,35 ,27 ,17 ,6 ,8 ,,,,,,,,,,,,,,7 ,1900,21.02.–23.02.,Infratestdimap
2011-02-18,37 ,25 ,18 ,5 ,8 ,,,,,,,,,,,,,,7 ,1000,15.02.–16.02.,Infratestdimap
2011-02-14,35 ,26 ,19 ,5 ,9 ,,,,,,,,,,,,,,6 ,1000,10.02.,Infratestdimap
2011-02-03,36 ,25 ,19 ,5 ,8 ,,,,,,,,,,,,,,7 ,1505,31.01.–02.02.,Infratestdimap
2011-01-21,34 ,28 ,19 ,4 ,8 ,,,,,,,,,,,,,,7 ,1000,18.01.–19.01.,Infratestdimap
2011-01-06,36 ,26 ,19 ,4 ,9 ,,,,,,,,,,,,,,6 ,1505,03.01.–05.01.,Infratestdimap
2010-12-10,33 ,27 ,20 ,5 ,10 ,,,,,,,,,,,,,,5 ,1000,07.12.–08.12.,Infratestdimap
2010-12-02,32 ,27 ,21 ,5 ,10 ,,,,,,,,,,,,,,5 ,1500,29.11.–01.12.,Infratestdimap
2010-11-12,31 ,26 ,23 ,5 ,10 ,,,,,,,,,,,,,,5 ,1000,09.11.–10.11.,Infratestdimap
2010-11-04,32 ,27 ,22 ,5 ,9 ,,,,,,,,,,,,,,5 ,1000,02.11.–03.11.,Infratestdimap
2010-10-15,31 ,28 ,21 ,5 ,10 ,,,,,,,,,,,,,,5 ,1000,12.10.–13.10.,Infratestdimap
2010-10-07,32 ,27 ,20 ,5 ,11 ,,,,,,,,,,,,,,5 ,2005,04.10.–06.10.,Infratestdimap
2010-10-01,33 ,29 ,18 ,5 ,10 ,,,,,,,,,,,,,,5 ,1000,28.09.–29.09.,Infratestdimap
2010-09-17,32 ,29 ,18 ,5 ,10 ,,,,,,,,,,,,,,6 ,1000,14.09.–15.09.,Infratestdimap
2010-09-02,32 ,30 ,17 ,5 ,10 ,,,,,,,,,,,,,,6 ,2006,30.08.–01.09.,Infratestdimap
2010-08-20,31 ,31 ,16 ,5 ,10 ,,,,,,,,,,,,,,7 ,1000,17.08.–18.08.,Infratestdimap
2010-08-05,31 ,31 ,17 ,5 ,10 ,,,,,,,,,,,,,,6 ,1500,02.08.–04.08.,Infratestdimap
2010-07-23,33 ,30 ,17 ,5 ,10 ,,,,,,,,,,,,,,5 ,1000,20.07.–21.07.,Infratestdimap
2010-07-01,33 ,30 ,17 ,5 ,10 ,,,,,,,,,,,,,,5 ,1624,30.06.–01.07.,Infratestdimap
2010-06-15,32 ,29 ,17 ,5 ,11 ,,,,,,,,,,,,,,6 ,1000,14.06.–15.06.,Infratestdimap
2010-06-11,31 ,29 ,16 ,6 ,12 ,,,,,,,,,,,,,,6 ,1000,08.06.–09.06.,Infratestdimap
2010-06-02,32 ,29 ,16 ,8 ,10 ,,,,,,,,,,,,,,5 ,1002,01.06.–02.06.,Infratestdimap
2010-05-27,33 ,27 ,16 ,7 ,11 ,,,,,,,,,,,,,,6 ,1500,25.05.–26.05.,Infratestdimap
2010-05-14,32 ,28 ,17 ,7 ,11 ,,,,,,,,,,,,,,5 ,1000,10.05.–11.05.,Infratestdimap
2010-04-29,35 ,26 ,16 ,8 ,10 ,,,,,,,,,,,,,,5 ,1500,26.04.–28.04.,Infratestdimap
2010-04-16,36 ,26 ,14 ,9 ,10 ,,,,,,,,,,,,,,5 ,1000,13.04.–14.04.,Infratestdimap
2010-03-31,35 ,28 ,14 ,8 ,10 ,,,,,,,,,,,,,,5 ,1500,29.03.–30.03.,Infratestdimap
2010-03-19,35 ,27 ,14 ,9 ,10 ,,,,,,,,,,,,,,5 ,1000,16.03.–17.03.,Infratestdimap
2010-03-04,36 ,25 ,14 ,10 ,11 ,,,,,,,,,,,,,,4 ,1500,01.03.–03.03.,Infratestdimap
2010-02-19,34 ,27 ,15 ,10 ,10 ,,,,,,,,,,,,,,4 ,1000,16.02.–17.02.,Infratestdimap
2010-02-04,36 ,26 ,15 ,8 ,11 ,,,,,,,,,,,,,,4 ,1502,01.02.–03.02.,Infratestdimap
2010-01-22,36 ,25 ,13 ,10 ,11 ,,,,,,,,,,,,,,5 ,1000,19.01.–20.01.,Infratestdimap
2010-01-07,36 ,25 ,12 ,11 ,10 ,,,,,,,,,,,,,,6 ,1500,04.01.–06.01.,Infratestdimap
2009-12-11,35 ,24 ,14 ,12 ,11 ,,,,,,,,,,,,,,4 ,1000,08.12.–09.12.,Infratestdimap
2009-12-03,35 ,24 ,13 ,12 ,11 ,,,,,,,,,,,,,,5 ,1500,30.11.–02.12.,Infratestdimap
2009-11-20,35 ,22 ,12 ,13 ,12 ,,,,,,,,,,,,,,6 ,1000,17.11.–19.11.,Infratestdimap
2009-11-13,35 ,21 ,13 ,13 ,12 ,,,,,,,,,,,,,,6 ,1000,10.11.–11.11.,Infratestdimap
2009-11-05,35 ,22 ,12 ,14 ,12 ,,,,,,,,,,,,,,5 ,1750,02.11.–04.11.,Infratestdimap
2009-10-16,34 ,22 ,12 ,14 ,13 ,,,,,,,,,,,,,,5 ,1000,13.10.–14.10.,Infratestdimap
2009-10-08,34 ,23 ,11 ,14 ,13 ,,,,,,,,,,,,,,5 ,1500,05.10.–07.10.,Infratestdimap
2009-09-17,35 ,26 ,10 ,14 ,11 ,,,,,,,,,,,,,,4 ,1252,15.09.–17.09.,Infratestdimap
2009-09-10,35 ,23 ,12 ,14 ,12 ,,,,,,,,,,,,,,4 ,1000,08.09.–09.09.,Infratestdimap
2009-09-03,35 ,23 ,13 ,14 ,11 ,,,,,,,,,,,,,,4 ,1500,31.08.–02.09.,Infratestdimap
2009-08-27,35 ,23 ,13 ,15 ,10 ,,,,,,,,,,,,,,4 ,1000,24.08.–26.08.,Infratestdimap
2009-08-21,36 ,23 ,13 ,15 ,9 ,,,,,,,,,,,,,,4 ,1000,18.08.–19.08.,Infratestdimap
2009-08-13,37 ,22 ,12 ,15 ,9 ,,,,,,,,,,,,,,5 ,1000,11.08.–12.08.,Infratestdimap
2009-08-06,35 ,23 ,13 ,16 ,10 ,,,,,,,,,,,,,,3 ,1541,03.08.–05.08.,Infratestdimap
2009-07-30,36 ,24 ,13 ,14 ,10 ,,,,,,,,,,,,,,3 ,1000,28.07.–29.07.,Infratestdimap
2009-07-17,36 ,23 ,13 ,14 ,10 ,,,,,,,,,,,,,,4 ,1000,14.07.–15.07.,Infratestdimap
2009-07-02,35 ,23 ,13 ,15 ,10 ,,,,,,,,,,,,,,4 ,1500,29.06.–01.07.,Infratestdimap
2009-06-26,35 ,24 ,13 ,15 ,9 ,,,,,,,,,,,,,,4 ,1000,23.06.–24.06.,Infratestdimap
2009-06-11,36 ,25 ,13 ,14 ,9 ,,,,,,,,,,,,,,3 ,1500,08.06.–10.06.,Infratestdimap
2009-05-15,35 ,28 ,12 ,13 ,9 ,,,,,,,,,,,,,,3 ,1000,12.05.–13.05.,Infratestdimap
2009-05-07,34 ,27 ,11 ,14 ,10 ,,,,,,,,,,,,,,4 ,1500,04.05.–06.05.,Infratestdimap
2009-04-17,35 ,26 ,11 ,14 ,10 ,,,,,,,,,,,,,,4 ,1000,14.04.–15.04.,Infratestdimap
2009-04-09,34 ,27 ,11 ,14 ,10 ,,,,,,,,,,,,,,4 ,1000,06.04.–07.04.,Infratestdimap
2009-04-02,34 ,26 ,11 ,15 ,11 ,,,,,,,,,,,,,,3 ,1500,30.03.–01.04.,Infratestdimap
2009-03-20,33 ,27 ,10 ,16 ,10 ,,,,,,,,,,,,,,4 ,1000,17.03.–18.03.,Infratestdimap
2009-03-05,32 ,27 ,11 ,17 ,10 ,,,,,,,,,,,,,,3 ,1500,02.03.–04.03.,Infratestdimap
2009-02-19,33 ,26 ,11 ,16 ,11 ,,,,,,,,,,,,,,3 ,1000,17.02.–18.02.,Infratestdimap
2009-02-05,34 ,25 ,11 ,16 ,11 ,,,,,,,,,,,,,,3 ,1750,02.02.–04.02.,Infratestdimap
2009-01-23,35 ,25 ,11 ,14 ,11 ,,,,,,,,,,,,,,4 ,1000,20.01.–21.01.,Infratestdimap
2009-01-08,37 ,26 ,10 ,13 ,10 ,,,,,,,,,,,,,,4 ,1500,05.01.–07.01.,Infratestdimap
2020-06-02,38.5 ,14 ,18 ,5.5 ,8 ,10 ,,,,,,,,,,,,,6 ,2047,29.05.–02.06.,INSA
2020-05-25,37 ,15 ,18 ,6 ,8 ,9.5 ,,,,,,,,,,,,,6.5 ,2062,22.05.–25.05.,INSA
2020-05-18,37 ,14 ,18 ,6 ,7.5 ,10.5 ,,,,,,,,,,,,,7 ,2092,15.05.–18.05.,INSA
2020-05-12,37.5 ,14 ,16.5 ,6.5 ,7.5 ,11 ,,,,,,,,,,,,,7 ,2061,08.05.–11.05.,INSA
2020-05-04,37.5 ,15 ,17 ,6 ,7.5 ,11 ,,,,,,,,,,,,,6 ,2101,01.05.–04.05.,INSA
2020-04-28,38 ,15.5 ,16 ,7 ,7 ,10.5 ,,,,,,,,,,,,,6 ,2071,24.04.–27.04.,INSA
2020-04-21,38.5 ,15 ,16 ,7 ,7.5 ,10.5 ,,,,,,,,,,,,,5.5 ,2054,17.04.–20.04.,INSA
2020-04-14,37.5 ,16 ,16 ,7 ,7.5 ,10.5 ,,,,,,,,,,,,,5.5 ,2108,09.04.–14.04.,INSA
2020-04-06,38 ,16 ,18 ,5.5 ,7 ,10 ,,,,,,,,,,,,,5.5 ,2062,03.04.–06.04.,INSA
2020-03-31,35 ,15 ,18 ,6.5 ,7.5 ,12 ,,,,,,,,,,,,,6 ,2061,27.03.–30.03.,INSA
2020-03-23,33.5 ,15 ,20 ,6.5 ,7 ,12 ,,,,,,,,,,,,,6 ,2070,20.03.–23.03.,INSA
2020-03-16,28.5 ,14.5 ,23 ,6.5 ,9.5 ,13 ,,,,,,,,,,,,,5 ,2049,13.03.–16.03.,INSA
2020-03-09,26.5 ,15.5 ,22 ,6.5 ,9.5 ,14 ,,,,,,,,,,,,,6 ,2050,06.03.–09.03.,INSA
2020-03-03,26.5 ,16 ,23 ,6 ,10 ,13.5 ,,,,,,,,,,,,,5 ,2061,28.02.–02.03.,INSA
2020-02-25,26.5 ,14.5 ,22 ,7 ,10.5 ,13 ,,,,,,,,,,,,,6.5 ,2033,21.02.–24.02.,INSA
2020-02-18,26.5 ,14.5 ,20.5 ,7.5 ,9.5 ,15 ,,,,,,,,,,,,,6.5 ,2065,14.02.–17.02.,INSA
2020-02-11,27.5 ,12.5 ,22 ,8 ,10 ,14 ,,,,,,,,,,,,,6 ,2086,07.02.–10.02.,INSA
2020-02-03,28 ,13 ,22 ,9 ,8 ,14 ,,,,,,,,,,,,,6 ,2059,31.01.–03.02.,INSA
2020-01-27,27 ,14 ,20.5 ,9 ,8.5 ,15 ,,,,,,,,,,,,,6 ,2081,24.01.–27.01.,INSA
2020-01-21,27.5 ,13 ,21 ,8.5 ,9.5 ,15 ,,,,,,,,,,,,,5.5 ,2122,17.01.–20.01.,INSA
2020-01-14,27 ,12.5 ,21 ,9.5 ,9 ,15 ,,,,,,,,,,,,,6 ,2040,10.01.–13.01.,INSA
2020-01-06,29 ,13 ,21.5 ,9 ,8.5 ,14 ,,,,,,,,,,,,,5 ,2048,03.01.–06.01.,INSA
2019-12-24,28 ,13 ,21 ,10 ,8 ,15 ,,,,,,,,,,,,,5 ,2034,20.12.–23.12.,INSA
2019-12-16,27 ,13 ,21 ,8.5 ,9.5 ,15 ,,,,,,,,,,,,,6 ,2020,13.12.–16.12.,INSA
2019-12-09,28 ,14 ,20.5 ,8.5 ,8.5 ,15 ,,,,,,,,,,,,,5.5 ,2052,06.12.–09.12.,INSA
2019-12-02,26.5 ,13.5 ,21.5 ,8.5 ,9 ,15 ,,,,,,,,,,,,,6 ,2060,29.11.–02.12.,INSA
2019-11-26,26.5 ,14.5 ,22 ,8.5 ,9.5 ,14 ,,,,,,,,,,,,,5 ,2069,22.11.–25.11.,INSA
2019-11-18,25 ,15.5 ,21 ,8.5 ,10 ,15 ,,,,,,,,,,,,,5 ,4115,15.11.–18.11.,INSA
2019-11-12,25.5 ,15.5 ,20.5 ,8 ,9.5 ,15 ,,,,,,,,,,,,,6 ,2096,08.11.–11.11.,INSA
2019-11-04,25.5 ,13.5 ,21 ,8 ,10 ,16 ,,,,,,,,,,,,,6 ,2047,01.11.–04.11.,INSA
2019-10-29,26 ,13.5 ,23 ,7.5 ,9 ,15.5 ,,,,,,,,,,,,,5.5 ,2042,25.10.–28.10.,INSA
2019-10-22,27 ,13.5 ,22.5 ,7.5 ,9 ,15 ,,,,,,,,,,,,,5.5 ,2041,18.10.–21.10.,INSA
2019-10-15,28 ,14 ,21.5 ,7.5 ,8 ,15 ,,,,,,,,,,,,,6 ,2052,11.10.–14.10.,INSA
2019-10-08,27 ,13 ,21 ,8.5 ,9 ,16 ,,,,,,,,,,,,,5.5 ,2059,04.10.–07.10.,INSA
2019-09-30,26.5 ,13 ,22 ,8 ,8 ,16 ,,,,,,,,,,,,,6.5 ,2058,27.09.–30.09.,INSA
2019-09-23,26 ,14 ,22 ,8 ,8 ,16 ,,,,,,,,,,,,,6 ,2052,20.09.–23.09.,INSA
2019-09-16,26.5 ,13.5 ,22.5 ,7.5 ,7.5 ,16 ,,,,,,,,,,,,,6.5 ,2053,13.09.–16.09.,INSA
2019-09-10,27 ,13.5 ,22 ,8 ,7.5 ,15.5 ,,,,,,,,,,,,,6.5 ,2033,06.09.–09.09.,INSA
2019-09-02,26 ,14.5 ,23.5 ,8.5 ,7 ,15 ,,,,,,,,,,,,,5.5 ,2017,30.08.–02.09.,INSA
2019-08-26,26 ,13 ,24 ,8 ,8 ,15 ,,,,,,,,,,,,,6 ,2058,23.08.–26.08.,INSA
2019-08-20,26.5 ,13 ,24.5 ,9 ,8 ,14.5 ,,,,,,,,,,,,,4.5 ,2056,16.08.–19.08.,INSA
2019-08-13,27.5 ,12 ,23.5 ,9 ,8 ,14.5 ,,,,,,,,,,,,,5.5 ,2060,09.08.–11.08.,INSA
2019-08-05,27.5 ,11.5 ,23.5 ,9 ,9 ,15 ,,,,,,,,,,,,,4.5 ,2049,02.08.–05.08.,INSA
2019-07-30,27 ,12.5 ,24.5 ,9 ,8 ,14.5 ,,,,,,,,,,,,,4.5 ,2036,26.07.–29.07.,INSA
2019-07-22,28.5 ,12.5 ,22.5 ,8 ,8 ,14.5 ,,,,,,,,,,,,,6 ,2081,19.07.–22.07.,INSA
2019-07-15,26 ,14 ,23 ,9 ,9 ,14 ,,,,,,,,,,,,,5 ,2043,12.07.–15.07.,INSA
2019-07-09,27 ,13.5 ,24 ,8 ,8.5 ,14 ,,,,,,,,,,,,,5 ,2069,05.07.–08.07.,INSA
2019-07-01,27 ,13 ,24 ,8 ,8 ,14 ,,,,,,,,,,,,,6 ,2053,28.06.–01.07.,INSA
2019-06-25,25.5 ,12.5 ,25.5 ,8.5 ,9 ,13.5 ,,,,,,,,,,,,,5.5 ,2078,21.06.–24.06.,INSA
2019-06-18,25 ,13 ,25 ,9 ,9 ,13.5 ,,,,,,,,,,,,,5.5 ,2060,14.06.–17.06.,INSA
2019-06-11,24 ,13 ,26.5 ,9 ,7.5 ,13.5 ,,,,,,,,,,,,,6.5 ,2074,07.06.–10.06.,INSA
2019-06-03,26 ,14 ,25 ,8 ,8 ,13 ,,,,,,,,,,,,,6 ,1000,03.06.,INSA
2019-05-28,27.5 ,15.5 ,19 ,9.5 ,9 ,13.5 ,,,,,,,,,,,,,6 ,2039,24.05.–27.05.,INSA
2019-05-21,28 ,15.5 ,18.5 ,10 ,9 ,14 ,,,,,,,,,,,,,5 ,2074,17.05.–20.05.,INSA
2019-05-13,28.5 ,16 ,19 ,9.5 ,9 ,14 ,,,,,,,,,,,,,4 ,2044,10.05.–13.05.,INSA
2019-05-07,28.5 ,16 ,20 ,9 ,8.5 ,14 ,,,,,,,,,,,,,4 ,2089,03.05.–06.05.,INSA
2019-04-29,28 ,16 ,19 ,10 ,9 ,14 ,,,,,,,,,,,,,4 ,2005,26.04.–29.04.,INSA
2019-04-23,30 ,16 ,17 ,10 ,10 ,14 ,,,,,,,,,,,,,3 ,1005,18.04.–21.04.,INSA
2019-04-15,30.5 ,15.5 ,18 ,9 ,9 ,14 ,,,,,,,,,,,,,4 ,2013,12.04.–15.04.,INSA
2019-04-09,29 ,15.5 ,19 ,10 ,8.5 ,14 ,,,,,,,,,,,,,4 ,2040,05.04.–08.04.,INSA
2019-04-01,29.5 ,16.5 ,17.5 ,10 ,8.5 ,13.5 ,,,,,,,,,,,,,4.5 ,4000,28.03.–01.04.,INSA
2019-03-26,30.5 ,15.5 ,17.5 ,9 ,9 ,13.5 ,,,,,,,,,,,,,5 ,2012,22.03.–25.03.,INSA
2019-03-18,29.5 ,16 ,17.5 ,9 ,9 ,14.5 ,,,,,,,,,,,,,4.5 ,2030,15.03.–18.03.,INSA
2019-03-12,30.5 ,15 ,17.5 ,10 ,9 ,14.5 ,,,,,,,,,,,,,3.5 ,2005,08.03.–11.03.,INSA
2019-03-03,29 ,17 ,15.5 ,10 ,10 ,14.5 ,,,,,,,,,,,,,4 ,4000,27.02.–01.03.,INSA
2019-02-26,29.5 ,18 ,15.5 ,9.5 ,9 ,14 ,,,,,,,,,,,,,4.5 ,2048,22.02.–25.02.,INSA
2019-02-18,30 ,18 ,15 ,9 ,9.5 ,14 ,,,,,,,,,,,,,4.5 ,2046,15.02.–18.02.,INSA
2019-02-11,29.5 ,15.5 ,18.5 ,8.5 ,10.5 ,14 ,,,,,,,,,,,,,3.5 ,2051,08.02.–11.02.,INSA
2019-02-05,30 ,14.5 ,18.5 ,8.5 ,10.5 ,14 ,,,,,,,,,,,,,4 ,2034,01.02.–04.02.,INSA
2019-01-28,30 ,15 ,18 ,9 ,10 ,14 ,,,,,,,,,,,,,4 ,2056,25.01.–28.01.,INSA
2019-01-21,31 ,13.5 ,19.5 ,9.5 ,9.5 ,13 ,,,,,,,,,,,,,4 ,2044,18.01.–21.01.,INSA
2019-01-14,29 ,14.5 ,18 ,9.5 ,10.5 ,14.5 ,,,,,,,,,,,,,4 ,2028,11.01.–14.01.,INSA
2019-01-08,30 ,15 ,17 ,10 ,10 ,15 ,,,,,,,,,,,,,3 ,2056,05.01.–07.01.,INSA
2019-01-04,29 ,15 ,18 ,10 ,10 ,14 ,,,,,,,,,,,,,4 ,1026,02.01.–03.01.,INSA
2018-12-22,29 ,14 ,19 ,9 ,9 ,15 ,,,,,,,,,,,,,5 ,1029,20.12.–21.12.,INSA
2018-12-18,29 ,15 ,18 ,9.5 ,9.5 ,15 ,,,,,,,,,,,,,4 ,2077,14.12.–17.12.,INSA
2018-12-10,29 ,15 ,17 ,10 ,10 ,15 ,,,,,,,,,,,,,4 ,2047,08.12.–10.12.,INSA
2018-12-03,27.5 ,13.5 ,18 ,9.5 ,11 ,16 ,,,,,,,,,,,,,4.5 ,2069,30.11.–03.12.,INSA
2018-11-26,27.5 ,14 ,19 ,8.5 ,10 ,16 ,,,,,,,,,,,,,5 ,2062,23.11.–26.11.,INSA
2018-11-19,25.5 ,14.5 ,20 ,9.5 ,10 ,15.5 ,,,,,,,,,,,,,5 ,2047,16.11.–19.11.,INSA
2018-11-12,25.5 ,14 ,20 ,9 ,10 ,16.5 ,,,,,,,,,,,,,5 ,2070,09.11.–12.11.,INSA
2018-11-05,24.5 ,13.5 ,19 ,10 ,11 ,16.5 ,,,,,,,,,,,,,5.5 ,3183,02.11.–05.11.,INSA
2018-10-29,25 ,14 ,20 ,9.5 ,11 ,16.5 ,,,,,,,,,,,,,4 ,2052,26.10.–29.10.,INSA
2018-10-23,26 ,15 ,19 ,9 ,10.5 ,17 ,,,,,,,,,,,,,3.5 ,2061,19.10.–22.10.,INSA
2018-10-16,26.5 ,15 ,17 ,9.5 ,10.5 ,18 ,,,,,,,,,,,,,3.5 ,2061,12.10.–15.10.,INSA
2018-10-09,26 ,16 ,15 ,10 ,11 ,18 ,,,,,,,,,,,,,4 ,2054,05.10.–08.10.,INSA
2018-10-01,26 ,16 ,14.5 ,10 ,11.5 ,18.5 ,,,,,,,,,,,,,3.5 ,2041,28.09.–01.10.,INSA
2018-09-24,27 ,16 ,14.5 ,10 ,11.5 ,18 ,,,,,,,,,,,,,3 ,2051,21.09.–24.09.,INSA
2018-09-21,27.5 ,16.5 ,14.5 ,10 ,11 ,17.5 ,,,,,,,,,,,,,3 ,1040,19.09.,INSA
2018-09-17,28.5 ,17 ,13 ,9 ,10.5 ,17.5 ,,,,,,,,,,,,,4.5 ,2054,14.09.–17.09.,INSA
2018-09-11,28 ,17 ,13.5 ,9 ,10.5 ,17.5 ,,,,,,,,,,,,,4.5 ,2042,07.09.–10.09.,INSA
2018-09-03,28.5 ,16 ,13.5 ,9.5 ,10 ,17 ,,,,,,,,,,,,,5.5 ,2069,31.08.–03.09.,INSA
2018-08-28,28 ,16.5 ,13.5 ,10 ,10.5 ,16.5 ,,,,,,,,,,,,,5 ,2079,24.08.–27.08.,INSA
2018-08-21,28 ,16.5 ,13.5 ,10 ,12 ,16 ,,,,,,,,,,,,,4 ,3129,16.08.–20.08.,INSA
2018-08-14,29 ,17.5 ,12.5 ,9.5 ,11 ,17 ,,,,,,,,,,,,,3.5 ,2034,10.08.–13.08.,INSA
2018-08-07,30 ,17 ,12.5 ,8.5 ,11 ,17 ,,,,,,,,,,,,,4 ,2096,03.08.–06.08.,INSA
2018-07-31,29 ,18 ,12 ,9 ,10.5 ,17.5 ,,,,,,,,,,,,,4 ,2074,27.07.–30.07.,INSA
2018-07-24,29 ,18 ,12 ,9 ,10.5 ,17.5 ,,,,,,,,,,,,,4 ,2056,20.07.–23.07.,INSA
2018-07-16,29 ,17 ,13 ,9.5 ,10 ,17.5 ,,,,,,,,,,,,,4 ,2084,13.07.–16.07.,INSA
2018-07-09,29 ,17 ,12 ,9.5 ,11 ,17.5 ,,,,,,,,,,,,,4 ,2061,06.07.–09.07.,INSA
2018-07-03,29 ,19 ,12 ,9 ,11 ,16.5 ,,,,,,,,,,,,,3.5 ,2089,29.06.–02.07.,INSA
2018-06-26,29 ,19.5 ,11 ,9 ,11 ,16 ,,,,,,,,,,,,,4.5 ,2036,22.06.–25.06.,INSA
2018-06-19,29 ,19 ,11 ,8 ,12 ,16 ,,,,,,,,,,,,,5 ,2060,15.06.–18.06.,INSA
2018-06-12,31 ,17 ,11 ,8 ,12 ,16 ,,,,,,,,,,,,,5 ,2038,08.06.–11.06.,INSA
